"","artist","album","track_n","line","lyric","track_title"
"3121","Taylor Swift","evermore",9,7,"did i close my fist around something delicate ","​coney island (Ft. The National)"
"3122","Taylor Swift","evermore",9,8,"did i shatter you ","​coney island (Ft. The National)"
"3123","Taylor Swift","evermore",9,9,"and i am sitting on a bench in coney island","​coney island (Ft. The National)"
"3124","Taylor Swift","evermore",9,10,"wondering where did my baby go ","​coney island (Ft. The National)"
"3125","Taylor Swift","evermore",9,11,"the fast times  the bright lights  the merry go","​coney island (Ft. The National)"
"3126","Taylor Swift","evermore",9,12,"sorry for not making you my centerfold","​coney island (Ft. The National)"
"3127","Taylor Swift","evermore",9,13,"over and over","​coney island (Ft. The National)"
"3128","Taylor Swift","evermore",9,14,"lost again with no surprises","​coney island (Ft. The National)"
"3129","Taylor Swift","evermore",9,15,"disappointments  close your eyes","​coney island (Ft. The National)"
"3130","Taylor Swift","evermore",9,16,"and it gets colder and colder","​coney island (Ft. The National)"
"3131","Taylor Swift","evermore",9,17,"when the sun goes down","​coney island (Ft. The National)"
"3132","Taylor Swift","evermore",9,18,"the question pounds my head","​coney island (Ft. The National)"
"3133","Taylor Swift","evermore",9,19,"what a lifetime of achievement","​coney island (Ft. The National)"
"3134","Taylor Swift","evermore",9,20,"if i pushed you to the edge ","​coney island (Ft. The National)"
"3135","Taylor Swift","evermore",9,21,"but you were too polite to leave me","​coney island (Ft. The National)"
"3136","Taylor Swift","evermore",9,22,"and do you miss the rogue","​coney island (Ft. The National)"
"3137","Taylor Swift","evermore",9,23,"who coaxed you into paradise and left you there ","​coney island (Ft. The National)"
"3138","Taylor Swift","evermore",9,24,"will you forgive my soul","​coney island (Ft. The National)"
"3139","Taylor Swift","evermore",9,25,"when you are too wise to trust me and too old to care ","​coney island (Ft. The National)"
"3140","Taylor Swift","evermore",10,1,"how one to know ","​ivy"
"3141","Taylor Swift","evermore",10,2,"i would meet you where the spirit meets the bones","​ivy"
"3142","Taylor Swift","evermore",10,3,"in a faith forgotten land","​ivy"
"3143","Taylor Swift","evermore",10,4,"in from the snow","​ivy"
"3144","Taylor Swift","evermore",10,5,"your touch brought forth an incandescent glow","​ivy"
"3145","Taylor Swift","evermore",10,6,"tarnished but so grand","​ivy"
"3146","Taylor Swift","evermore",10,7,"and the old widow goes to the stone every day","​ivy"
"3147","Taylor Swift","evermore",10,8,"but i do not  i just sit here and wait","​ivy"
"3148","Taylor Swift","evermore",10,9,"grieving for the living","​ivy"
"3149","Taylor Swift","evermore",10,10,"oh  goddamn","​ivy"
"3150","Taylor Swift","evermore",10,11,"my pain fits in the palm of your freezing hand","​ivy"
"3151","Taylor Swift","evermore",10,12,"taking mine  but it been promised to another","​ivy"
"3152","Taylor Swift","evermore",10,13,"oh  i can notstop you putting roots in my dreamland","​ivy"
"3153","Taylor Swift","evermore",10,14,"my house of stone  your ivy grows","​ivy"
"3154","Taylor Swift","evermore",10,15,"and now i am covered in you","​ivy"
"3155","Taylor Swift","evermore",10,16,"i wish to know","​ivy"
"3156","Taylor Swift","evermore",10,17,"the fatal flaw that makes you long to be","​ivy"
"3157","Taylor Swift","evermore",10,18,"magnificently cursed","​ivy"
"3158","Taylor Swift","evermore",10,19,"he in the room","​ivy"
"3159","Taylor Swift","evermore",10,20,"your opal eyes are all i wish to see","​ivy"
"3160","Taylor Swift","evermore",10,21,"he wants what only yours","​ivy"
"3161","Taylor Swift","evermore",11,1,"and the tennis court was covered up","​cowboy like me"
"3162","Taylor Swift","evermore",11,2,"with some tent like thing","​cowboy like me"
"3163","Taylor Swift","evermore",11,3,"and you asked me to dance","​cowboy like me"
"3164","Taylor Swift","evermore",11,4,"but i said   dancin  is a dangerous game ","​cowboy like me"
"3165","Taylor Swift","evermore",11,5,"oh  i thought","​cowboy like me"
"3166","Taylor Swift","evermore",11,6,"this is gonna be one of those things","​cowboy like me"
"3167","Taylor Swift","evermore",11,7,"now i know","​cowboy like me"
"3168","Taylor Swift","evermore",11,8,"i am never gonna love again","​cowboy like me"
"3169","Taylor Swift","evermore",11,9,"i have got some tricks up my sleeve","​cowboy like me"
"3170","Taylor Swift","evermore",11,10,"takes one to know one","​cowboy like me"
"3171","Taylor Swift","evermore",11,11,"you are a cowboy like me","​cowboy like me"
"3172","Taylor Swift","evermore",11,12,"never wanted love","​cowboy like me"
"3173","Taylor Swift","evermore",11,13,"just a fancy car","​cowboy like me"
"3174","Taylor Swift","evermore",11,14,"now i am waiting by the phone","​cowboy like me"
"3175","Taylor Swift","evermore",11,15,"like i am sitting in an airport bar","​cowboy like me"
"3176","Taylor Swift","evermore",11,16,"you had some tricks up your sleeve","​cowboy like me"
"3177","Taylor Swift","evermore",11,17,"takes one to know one","​cowboy like me"
"3178","Taylor Swift","evermore",11,18,"you are a cowboy like me","​cowboy like me"
"3179","Taylor Swift","evermore",12,1,"fatefully","​l​ong story short"
"3180","Taylor Swift","evermore",12,2,"i tried to pick my battles  til the battle picked me","​l​ong story short"
"3181","Taylor Swift","evermore",12,3,"misery","​l​ong story short"
"3182","Taylor Swift","evermore",12,4,"like the war of words i shouted in my sleep","​l​ong story short"
"3183","Taylor Swift","evermore",12,5,"and you passed right by","​l​ong story short"
"3184","Taylor Swift","evermore",12,6,"i was in the alley  surrounded on all sides","​l​ong story short"
"3185","Taylor Swift","evermore",12,7,"the knife cuts both ways","​l​ong story short"
"3186","Taylor Swift","evermore",12,8,"if the shoe fits  walk in it  til your high heels break","​l​ong story short"
"3187","Taylor Swift","evermore",12,9,"and i fell from the pedestal","​l​ong story short"
"3188","Taylor Swift","evermore",12,10,"right down the rabbit hole","​l​ong story short"
"3189","Taylor Swift","evermore",12,11,"long story short  it was a bad time","​l​ong story short"
"3190","Taylor Swift","evermore",12,12,"pushed from the precipice","​l​ong story short"
"3191","Taylor Swift","evermore",12,13,"clung to the nearest lips","​l​ong story short"
"3192","Taylor Swift","evermore",12,14,"long story short  it was the wrong guy","​l​ong story short"
"3193","Taylor Swift","evermore",12,15,"now i am all about you","​l​ong story short"
"3194","Taylor Swift","evermore",12,16,"i am all about you  ah","​l​ong story short"
"3195","Taylor Swift","evermore",12,17,"yeah  yeah","​l​ong story short"
"3196","Taylor Swift","evermore",12,18,"i am all about you  ah","​l​ong story short"
"3197","Taylor Swift","evermore",12,19,"yeah  yeah","​l​ong story short"
